gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,charges_per_month,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61-72
1,0,0,0,-1.0373893371192475,1,0,-0.33448869847548224,-0.8477840919599918,-0.39784868946268004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,-0.37762728900337217,-0.9868993970219543,-0.37681400270104876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,1,1,0,-1.0373893371192475,1,1,1.0177401969179862,-0.7275043450080442,0.8970844427505522,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,0.631545791263106,1,1,1.1537926747367158,1.1748650712385216,1.282287067922822,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
0,0,1,1,1.4863662228735797,1,1,1.4541036318731793,2.279467375925719,1.444527493880817,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
1,1,1,1,0.9571916699718578,1,1,1.31473280093692,1.5337724599805171,1.2751474855716127,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1,1,0,0,-1.2002122764736234,1,1,0.49675875746577897,-0.8958608661568828,0.72888573025586,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0.30589991255435406,1,0,0.08362379433329585,0.1886545671192847,0.11041079234505084,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,-1.0780950719578415,1,0,-1.5058673489635668,-0.9557702345510908,-1.4623850372774454,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,1.1607203441648277,1,1,1.3827590398462843,1.8120250229693722,1.3382704340675886,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,1,1,0,-1.2816237461508113,1,1,0.7008374741938728,-0.9726300348173976,0.698554814887965,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-0.22327464034736777,1,0,-0.31457857977030224,-0.36163789808321095,-0.3378433720465407,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,0.428017117070136,1,0,0.7141108866639929,0.5589993984898556,0.6018678081401586,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0
0,1,0,0,-0.5082147842175256,1,1,-0.11049986304220827,-0.4948039767491199,-0.20583036070439567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0,0,1,0,-0.6303319887333076,1,0,0.9181896033920867,-0.316832100760903,0.9259880209246641,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,-1.0780950719578415,1,1,0.13837662077254032,-0.8194209904703191,0.25020873863162246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0.346605647392948,0,0,-0.9782492032762992,-0.39939682576296087,-1.0255862296877714,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
1,0,0,0,-1.2816237461508113,1,0,0.49675875746577897,-0.9753302372037984,0.49506194632881345,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,0.15496838636019022,-0.9798525273793964,0.1542527518313718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-0.7931549280876836,0,1,-1.3200395743818876,-0.8647097508210891,-1.304049174884901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0.7943687306174818,1,1,1.3296653899658049,1.372287185554796,1.3044837832602367,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
0,0,0,0,-1.1188008067964355,1,0,-0.4771778825292717,-0.902951641529301,-0.529020050729032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1.6084834273893616,1,1,0.8518225410414869,1.817930343635566,0.8117212983628777,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
0,0,1,0,-0.30468611002455576,1,0,-0.3593763468569571,-0.4075852443818835,-0.33148307100575786,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,1.3642490183577978,1,1,1.31473280093692,1.965980464724074,1.2499006690341274,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0,0,1,0.9571916699718578,1,1,-1.3316538102932427,-0.38510551069347415,-1.3071852885118516,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,-1.0780950719578415,1,1,1.1620885575305409,-0.7699611857828327,0.8714410324849678,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,1.1200146093262338,0,0,-0.168571042598983,0.5658925980779029,-0.16879907039613792,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
1,1,0,0,0.631545791263106,1,1,1.1305642029140057,1.0726305792591058,1.1217744851179492,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1,0,1,1,-0.22327464034736777,1,1,-0.3378070515930122,-0.34730267728386405,-0.2978310735915194,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,1.6084834273893616,1,1,1.3661672742586346,2.303857008863046,1.320338579929818,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1
0,0,0,0,0.22448844287716607,1,1,0.04048520380540615,0.09706721463096095,0.04767368845250938,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,-1.1595065416350294,1,1,1.1703844403243657,-0.825919038489625,1.3272319697861577,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,1,1,-1.1595065416350294,1,0,-1.5058673489635668,-0.9802037732182777,-1.5795726648352224,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
0,0,1,1,0.387311382231542,1,1,0.9795791360663916,0.7123621128914448,0.9425414250032161,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1,0,0,0,0.5501343215859179,1,1,0.9945117250952766,0.9315175634885051,1.0327823206356141,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,0.30589991255435406,0,1,-0.7492828381667302,-0.2567910151771145,-0.7288318491048984,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0,1,1,-0.06045170099299184,1,1,0.5382381714349038,0.10731920255331164,0.5685499295456904,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0
0,0,1,1,-0.10115743583158582,1,1,1.4126242179040545,0.41323237535407664,1.4275997260944655,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,-0.7931549280876836,1,1,0.03053014445281582,-0.6142714676986544,0.14776236015124916,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,-0.7524491932490895,1,0,-1.5025489958460367,-0.9100204640367889,-1.6082885574367753,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,0,0,0,-0.9152721326034655,1,1,-1.5141632317573919,-0.9290975036610348,-1.5358961467054535,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1,1,0,0,-0.10115743583158582,1,1,0.13837662077254032,-0.09106883781988628,0.16076011185575678,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
1,1,0,0,0.1023712383613841,1,0,0.8650959535116071,0.38601082284076854,0.8580875515632582,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,-0.019745966154397852,1,1,0.4751894622018339,0.13954600827067967,0.5595323749602317,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,-1.2409180113122174,1,1,0.35738792652951956,-0.927341274466628,0.9814595345921516,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0.1023712383613841,1,0,-1.4942531130522119,-0.7179987544933164,-1.5190683972961485,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1,0,1,1,-0.22327464034736777,1,0,1.1886353824707805,0.21611760114682382,1.2747809323014743,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,1,1,1.6084834273893616,1,0,-1.3333129868520075,-0.19415949153157583,-1.2943241925798803,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1,0,0,1,-1.2816237461508113,1,1,-1.5174815848749215,-1.0019810152289244,-1.5133961222143602,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,-1.2816237461508113,1,0,-0.6961891882862504,-0.9911143470885312,-0.694461407281188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1.2828375486806096,1,1,1.1737027934418955,1.8890356731441182,1.2655016636226346,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.5489205190561197,1,1,-0.29300928450635744,-0.5564695743377348,-0.34816652569807,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,0,1,-1.1595065416350294,1,1,-0.5153389433808665,-0.9294487494999162,-0.623321623963761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,1,0.15496838636019022,-0.9798525273793964,0.1542527518313718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.06166550352279012,1,0,0.0023241429538111433,-0.06314479362881542,-0.04904547983771858,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0,1,0,1.6084834273893616,0,1,-0.5219756496159262,0.5618313180658367,-0.503031970970631,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1,0,1,1,1.5270719577121736,1,1,1.712935175040518,2.5689159000289186,1.7048164143971924,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
0,0,1,0,1.3642490183577978,1,0,0.06537285218688103,0.9083792438521933,0.042279033692208326,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,1,0,1.4863662228735797,1,1,1.4424893959618246,2.202698207265204,1.3606798962195283,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,1,-0.7117434584104956,1,0,-0.0026533867224840216,-0.5929771887164698,-0.05144600148180862,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
0,0,0,0,1.5270719577121736,1,1,1.533744106693899,2.3868168854338454,1.5087684068828877,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,1.3642490183577978,1,1,-1.3200395743818876,-0.2712140474361819,-1.3046392104921851,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1
0,1,0,0,0.387311382231542,1,1,0.6543805305484532,0.5444446490412078,0.6412412020823965,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,1,1,-1.2002122764736234,1,1,0.5233055824060188,-0.9052786452118903,0.4923045903862772,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-0.06045170099299184,1,1,1.2782309166440902,0.3359363379352396,1.124326151201868,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
0,0,0,0,0.387311382231542,0,1,-0.3378070515930122,0.020693197539187493,-0.29854448473220746,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
1,0,0,0,-1.2002122764736234,1,1,1.1206091435614158,-0.8814817396276756,1.0900993587280674,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,1.2421318138420157,1,0,-1.4743429943470319,-0.4272769642241716,-1.45113239897862,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0.7129572609402939,1,0,-1.472683817788267,-0.541651390509926,-1.4421570740830016,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,0,-1.2816237461508113,1,1,0.16492344571278056,-0.9797208101898158,0.16417923322450154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1.2828375486806096,1,1,1.0608787874458763,1.7619505380638436,1.1158547865788175,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1
1,0,1,0,-0.6303319887333076,1,0,-0.004312563281248919,-0.4942551551258677,0.13946034818670824,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
1,0,1,1,0.631545791263106,1,1,-0.3029643438589475,0.15361779469086545,-0.32111541266182303,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,0.22448844287716607,0,1,-0.16359351292268806,-0.04747044806873324,-0.23897523037364737,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1,0,0,1,-0.7117434584104956,1,0,-0.3228744625641272,-0.6308239278559401,-0.24159326727908664,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,1,1,-0.1825689055087738,1,1,0.1815152113004305,-0.13572096508768366,0.20553957236254053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,1,1,1.6084834273893616,1,0,1.560290931634139,2.516580270035591,1.5429950722895946,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,1,1,0.387311382231542,0,0,-0.5568183573499913,-0.11811476741375376,-0.5476125079415601,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,-1.2816237461508113,1,0,-1.4743429943470319,-1.001410240740742,-1.4703813695107997,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,-0.06045170099299184,1,1,0.7174292397815226,0.17390224188626613,0.7304156180691385,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,1,1,0,0.46872285190873,0,1,-1.1474852122703283,-0.4134247064532866,-1.1261881472657005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,-0.8745663977648716,1,0,-0.3693314062095472,-0.7243431324581115,-0.18881246116450795,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,-1.0780950719578415,1,1,-0.3295111687991873,-0.8609558109180441,-0.2714830056961762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,1.4456604880349857,1,0,1.2085455011759603,2.111615770670272,1.3113447336348991,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,0,1,1,1.2014260790034217,1,1,0.5481932307874936,1.177433556435342,0.5106721388422023,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-0.4675090493789317,1,1,1.293163505672975,-0.020687952854026866,1.4030986490050745,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,-1.3223294809894055,1,0,0.2794066282675646,-0.3968393169986058,0.27833376924548875,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1,1,0,0,-0.9559778674420595,1,1,0.6278337056082129,-0.6634897908719098,0.756275465951717,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,0,1.4863662228735797,1,1,1.5802010503393187,2.4170898861724357,1.5948393582613192,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0,-1.0373893371192475,1,0,-1.466047111553207,-0.9484599305293717,-1.481725919674376,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,1,0,1.4049547531963917,1,1,1.5370624598114289,2.2876338416797113,1.5609734445805914,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
0,0,1,1,0.5094285867473239,1,1,-0.3577171702981922,0.00811420593424769,-0.44295378057601054,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,0,-0.6303319887333076,1,1,0.9911933719777464,-0.32376920607881055,0.8952353922949695,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.1023712383613841,1,0,-1.4544328756418519,-0.6850694570981856,-1.448164958773796,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,1,0,0,-1.2002122764736234,1,1,0.7273842991341125,-0.9134012052360225,0.28826025063861804,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.8338606629262776,1,1,0.7174292397815226,-0.5419806834838772,0.793132123716948,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,0.06166550352279012,0,1,-1.3233579274994176,-0.6360267568443707,-1.318856550598031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0.9571916699718578,1,1,1.3495755086709846,1.654074159797395,1.437043670197651,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0
1,1,1,0,-1.0373893371192475,1,1,0.7987288911610074,-0.7445836739236519,0.7132081921825848,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,-1.3017886322354726,-0.9991271427880131,-1.2983223586965573,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.8350744654560759,1,0,-1.4826388771408567,-0.5500812906430794,-1.4941362510836658,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
0,1,1,0,0.387311382231542,1,1,1.336302096200865,1.0088794595021322,1.4745929495151135,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1,0,0,0,0.7943687306174818,1,0,0.873391836305432,1.069974282602565,0.8663505292064402,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,1.6084834273893616,1,1,1.7328452937456982,2.7345283130614964,1.7711203206020671,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
0,0,1,1,-1.2409180113122174,0,1,-1.3449272227633626,-0.994363371098184,-1.5440027731765091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,-1.2409180113122174,1,0,0.4851445215544238,-0.9437839702992631,0.3618816543043277,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0.7943687306174818,1,0,1.2052271480584305,1.3170757302556266,1.2244674348508764,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1,0,1,0,-1.0780950719578415,1,0,-1.3216987509406526,-0.9353321173011796,-1.20567519902735,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1,0,1,0,1.6084834273893616,1,0,1.6880475266590431,2.647880355182442,1.6804262880588225,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
0,1,0,0,-1.2816237461508113,1,1,0.875051012864197,-0.9703249839997384,0.8722682392677288,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,0.7129572609402939,1,1,1.4839688099309494,1.4268620077709924,1.5248682143233632,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,1.4456604880349857,1,1,0.5813767619627935,1.4687700269225292,0.5989007271765491,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
1,0,1,0,-1.2816237461508113,1,1,0.14003579733130567,-0.9800501031637672,0.13936302974167813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2002122764736234,1,0,-0.1420242176587432,-0.9239605332673944,0.0230026089666618,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,0,-0.4268033145403377,1,1,-0.17188939571651304,-0.40699251702877115,-0.08165158248867956,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,1,1,1.6084834273893616,1,1,0.48348534499565887,1.4753997921314153,0.4531960919346427,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,1,1,1.2828375486806096,1,0,-1.497571466169742,-0.4235449771860568,-1.4576372150138912,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,-1.0780950719578415,1,0,-1.4710246412295018,-0.9592168343451145,-1.5056755255752594,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1,0,1,1,1.4456604880349857,1,1,-1.4925939364934466,-0.4382094909593551,-1.5145396139434706,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1,0,0,0,1.3642490183577978,1,1,1.30477774158433,2.0017855874250463,1.290784737600274,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
0,1,0,0,-1.2816237461508113,1,0,0.44864263726159415,-0.975966870286771,0.44708395292868813,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.0780950719578415,1,1,0.8153206567486573,-0.758699366073698,1.0128933923370613,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,-1.2002122764736234,1,1,0.1815152113004305,-0.9205358863383009,0.10903211437378271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0.06166550352279012,1,0,1.702980115687928,0.7014954447510516,1.645803899594089,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,0,1,0,1.1200146093262338,1,1,1.0708338467984662,1.4534688800662583,0.9460275107305651,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.9152721326034655,1,1,0.5083729933771337,-0.6389684407450025,0.6505768214878397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,0.6722515261016999,1,0,-1.3167212212643575,-0.4784271395112748,-1.330499014368844,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
0,0,0,0,0.631545791263106,1,1,0.29599839385521454,0.5620288938502077,0.32010771177490827,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
0,1,0,0,-0.7524491932490895,0,0,-0.8372191957812748,-0.7064295946751604,-0.5123577426762793,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1,1,1,0,1.4456604880349857,1,1,0.5116913464946635,1.4436120437126492,0.5710189926752592,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.18378270803857208,0,1,-0.8206274301936248,-0.3611110293248889,-0.8261884982008237,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,0,1,1,1.4863662228735797,1,0,1.6034295221620285,2.45601231569348,1.637350593792764,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1
0,0,0,0,-0.7931549280876836,0,0,-0.9799083798350643,-0.8126595080718523,-1.0023095930501615,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
1,0,0,1,-0.9966836022806536,1,0,-1.5091857020810966,-0.9405129934246802,-1.4902343322970584,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-0.7931549280876836,1,1,0.2611556861211498,-0.6020656747975259,0.21852035572278627,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,1,0,0.9978974048104517,1,1,-0.17188939571651304,0.5044026234087288,-0.1458926987135129,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
